timestamp_ms,rssi,snr,FlightState,dual_board_connectivity_state_flag,recovery_checks_complete_and_flight_ready,GPS_fix_flag,payload_connection_flag,camera_controller_connection_flag,accel_low_x,accel_low_y,accel_low_z,accel_high_x,accel_high_y,accel_high_z,gyro_x,gyro_y,gyro_z,altitude,velocity,apogee_primary_test_complete,apogee_secondary_test_complete,apogee_primary_test_results,apogee_secondary_test_results,main_primary_test_complete,main_secondary_test_complete,main_primary_test_results,main_secondary_test_results,broadcast_flag
0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.02,0.98,0.06,-0.02,-0.3,0,-0.1,-1.4,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.2,0,0,-1.4,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.03,0.99,0.05,-0.03,0,0,0.2,3.4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.01,0.99,0.06,-0.01,-0.1,-0.1,0,3.4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.2,0,0,3.4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.01,0.99,0.06,-0.01,-0.1,0,0.1,3.4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.05,-0.01,0.98,0.05,-0.01,0,0,0,3.4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.1,0,0,3.4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.05,-0.01,1,0.05,-0.01,-0.1,0,0,3.4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.03,0.98,0.06,-0.03,0.1,0,-0.1,3.4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.02,0.98,0.06,-0.02,0,-0.1,0,3.4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.05,-0.02,1,0.05,-0.02,-0.1,-0.1,0,3.4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.05,-0.01,0.98,0.05,-0.01,0,0,0,3.4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.03,0.98,0.06,-0.03,0.1,0,0,3.4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.05,-0.03,0.98,0.05,-0.03,0,0,0,3.4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.01,0.99,0.06,-0.01,-0.1,0,-0.1,3.4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0.2,0.1,0,3.4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0,0,0,3.4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.02,0.98,0.06,-0.02,0.1,0,0,3.4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.01,0.98,0.06,-0.01,0.2,0,0,3.4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.06,-0.01,1,0.06,-0.01,0.2,0,0,3.4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
42,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.02,0.98,0.06,-0.02,0.2,0,0,3.4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0.1,0,-0.1,14.3,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.03,0.99,0.06,-0.03,0.2,0,0.2,14.3,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
48,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.01,0.98,0.06,-0.01,0,0,0.1,14.3,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.06,-0.02,1,0.06,-0.02,0.2,0,0,14.3,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
52,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0.1,0,0,14.3,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
54,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.05,-0.02,1,0.05,-0.02,0.2,0,0,14.3,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
56,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.06,-0.02,1,0.06,-0.02,0.2,-0.1,-0.2,14.3,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0.2,0,-0.2,14.3,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
60,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0.1,0,-0.1,14.3,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
62,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0.2,0.1,0,14.3,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.05,-0.03,0.98,0.05,-0.03,0.2,0,0,14.3,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.06,-0.02,1,0.06,-0.02,0.5,0,0,14.3,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.01,0.99,0.06,-0.01,0.1,-0.1,0.2,14.3,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0,-0.1,0.1,14.3,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
72,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0.3,0,0,14.3,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
74,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.07,-0.03,0.99,0.07,-0.03,0.2,-0.1,0,14.3,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0.3,0,0,14.3,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
78,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0.2,0,0,14.3,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.06,-0.01,1,0.06,-0.01,0.1,0,0,14.3,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.03,0.99,0.05,-0.03,0.2,0.1,-0.1,14.3,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
84,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.03,0.99,0.06,-0.03,0.1,-0.1,-0.1,-1.4,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
86,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0.1,-0.1,0,-1.4,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
88,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0.3,0,0,-1.4,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
90,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0,0,0.1,-1.4,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
92,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.03,0.99,0.06,-0.03,0,0,0,-1.4,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
94,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0.2,0,-0.1,-1.4,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
96,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.05,-0.02,1,0.05,-0.02,0.1,0,0,-1.4,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
98,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0.1,0,0.1,-1.4,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0.1,0,0,-1.4,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.03,0.99,0.06,-0.03,0,-0.1,-0.1,-1.4,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0,0,-0.1,-1.4,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
106,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.05,-0.02,1,0.05,-0.02,0.1,0,0.1,-1.4,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
108,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.01,0.98,0.06,-0.01,0.1,0.1,0,-1.4,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
110,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.03,0.99,0.05,-0.03,-0.1,0,0,-1.4,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
112,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.1,0,0,-1.4,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
114,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.03,0.99,0.05,-0.03,0,0,0,-1.4,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
116,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.03,0.99,0.06,-0.03,-0.1,0,-0.2,-1.4,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
118,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.03,0.99,0.06,-0.03,-0.1,0,-0.2,-1.4,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
120,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.03,0.99,0.05,-0.03,-0.1,-0.1,-0.1,-1.4,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
122,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,-0.1,0,0.1,-1.4,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
124,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.03,0.99,0.05,-0.03,0,0,0,20.9,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
126,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.03,0.99,0.05,-0.03,-0.2,0,0,20.9,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0.1,0,0.1,20.9,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
130,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.05,-0.02,0.98,0.05,-0.02,-0.1,0,0.1,20.9,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
132,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0.1,0,0,20.9,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
134,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,-0.3,-0.1,-0.2,20.9,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
136,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.05,-0.02,0.98,0.05,-0.02,0,0,0,20.9,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
138,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.03,0.99,0.06,-0.03,-0.1,0,0.1,20.9,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
140,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.05,-0.02,0.98,0.05,-0.02,-0.1,0,0,20.9,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
142,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.03,0.99,0.06,-0.03,0,0,-0.2,20.9,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.03,0.99,0.06,-0.03,-0.1,0,0.2,20.9,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
146,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.1,0,0.1,20.9,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,-0.1,0,0,20.9,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.1,0,-0.2,20.9,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.03,0.98,0.06,-0.03,-0.1,0,0,20.9,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
154,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.01,0.99,0.06,-0.01,-0.1,0,0,20.9,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
156,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,-0.2,0,-0.2,20.9,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
158,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.02,0.98,0.06,-0.02,-0.1,0,-0.2,20.9,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,-0.1,0,0.2,20.9,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
162,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.2,0,0.2,20.9,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
164,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.2,0,0,10.1,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
166,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,-0.2,0,0,10.1,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
168,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.01,0.99,0.05,-0.01,-0.3,0,0,10.1,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
170,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.05,-0.02,1,0.05,-0.02,0,0,0,10.1,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
172,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.2,0,-0.2,10.1,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
174,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.3,0,0,10.1,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
176,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.07,-0.02,0.99,0.07,-0.02,-0.4,0,0,10.1,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
178,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.06,-0.01,1,0.06,-0.01,-0.1,0,-0.1,10.1,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
180,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.3,0,-0.1,10.1,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
182,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.01,0.99,0.05,-0.01,-0.3,0,0.1,10.1,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
184,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.04,-0.02,0.99,0.04,-0.02,0,0,0,9.5,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
186,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.2,0,0,9.5,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
188,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.1,0,-0.1,9.5,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
190,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.01,0.98,0.06,-0.01,-0.1,0,0,9.5,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
192,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.02,0.98,0.06,-0.02,-0.1,0,0,9.5,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
194,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.1,0,0,9.5,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
196,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.05,-0.02,0.98,0.05,-0.02,0,0,0,9.5,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,-0.1,0,-0.2,9.5,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
200,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,-0.1,0,0,9.5,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0,0,0,9.5,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
204,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.05,-0.02,1,0.05,-0.02,0,0,-0.1,9.5,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.05,-0.01,1,0.05,-0.01,0,0,0,9.5,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
208,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.03,0.98,0.06,-0.03,-0.1,0,0,9.5,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
210,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.06,-0.02,1,0.06,-0.02,0.1,0,0,9.5,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
212,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.05,-0.01,1,0.05,-0.01,0,0,0,9.5,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
214,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.02,0.98,0.06,-0.02,0,0,0,9.5,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
216,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.01,0.99,0.06,-0.01,0,0,0.2,9.5,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
218,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0.1,-0.1,0,9.5,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
220,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.02,0.99,0.06,-0.02,0.1,-0.1,0,9.5,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
222,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0,-0.1,0,9.5,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
224,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.06,-0.02,0.98,0.06,-0.02,0.1,0,0.2,9.5,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
226,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.06,-0.01,0.99,0.06,-0.01,0.1,0,0,9.5,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
228,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0.05,-0.02,0.99,0.05,-0.02,0,0,0,9.5,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
