timestamp_ms,rssi,snr,FlightState,dual_board_connectivity_state_flag,recovery_checks_complete_and_flight_ready,GPS_fix_flag,payload_connection_flag,camera_controller_connection_flag,GPS_latitude,GPS_longitude,nav_status,qw,qx,qy,qz
763922.174,-49.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
765874.102,-49.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
767825.976,-42.0,9.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
770832.103,-35.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
773838.272,-35.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
775790.203,-33.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
777741.9469999999,-32.0,9.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
779694.0059999999,-36.0,9.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
781646.086,-36.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
783597.986,-36.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
785549.969,-36.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
787501.9160000001,-36.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
789453.937,-36.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
792459.855,-36.0,9.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
795465.917,-36.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
798471.968,-35.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
801478.038,-34.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
803429.9079999999,-34.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
806435.924,-33.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
809442.009,-33.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
811393.999,-36.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
813345.853,-34.0,9.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
816351.015,-35.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
818302.9400000001,-36.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
820254.8960000001,-44.0,10.0,0,False,False,False,False,False,0.0,0.0,NA,1.0,0.0,0.0,0.0
822206.9800000001,-45.0,10.0,0,False,False,False,False,False,-3628.919921875,14401.037109375,NA,1.0,0.0,0.0,0.0
1051013.575,-44.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0390625,NA,1.0,0.0,0.0,0.0
1054019.538,-43.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0390625,NA,1.0,0.0,0.0,0.0
1057025.566,-43.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0390625,NA,1.0,0.0,0.0,0.0
1060031.5210000002,-45.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0390625,NA,1.0,0.0,0.0,0.0
1061983.772,-43.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0390625,NA,1.0,0.0,0.0,0.0
1064989.8390000002,-44.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0390625,NA,1.0,0.0,0.0,0.0
1067995.6609999998,-44.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0390625,NA,1.0,0.0,0.0,0.0
1071002.029,-44.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0390625,NA,1.0,0.0,0.0,0.0
1074007.752,-46.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0390625,NA,1.0,0.0,0.0,0.0
1077013.8260000001,-48.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0380859375,NA,1.0,0.0,0.0,0.0
1078965.825,-46.0,9.0,0,False,False,False,False,False,-3628.92041015625,14401.0380859375,NA,1.0,0.0,0.0,0.0
1081971.765,-46.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0380859375,NA,1.0,0.0,0.0,0.0
1084977.898,-44.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0380859375,NA,1.0,0.0,0.0,0.0
1087983.952,-44.0,9.0,0,False,False,False,False,False,-3628.92041015625,14401.0380859375,NA,1.0,0.0,0.0,0.0
1090990.065,-44.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0380859375,NA,1.0,0.0,0.0,0.0
1093995.9819999998,-41.0,10.0,0,False,False,False,False,False,-3628.92041015625,14401.0380859375,NA,1.0,0.0,0.0,0.0
1097001.9440000001,-43.0,10.0,0,False,False,False,False,False,-3628.920654296875,14401.0380859375,NA,1.0,0.0,0.0,0.0
1100007.904,-44.0,10.0,0,False,False,False,False,False,-3628.920654296875,14401.0380859375,NA,1.0,0.0,0.0,0.0
1103014.05,-44.0,10.0,0,False,False,False,False,False,-3628.920654296875,14401.0380859375,NA,1.0,0.0,0.0,0.0
1104966.081,-44.0,10.0,0,False,False,False,False,False,-3628.920654296875,14401.0380859375,NA,1.0,0.0,0.0,0.0
1106918.247,-44.0,10.0,0,False,False,False,False,False,-3628.920654296875,14401.0380859375,NA,1.0,0.0,0.0,0.0
1109924.933,-43.0,10.0,0,False,False,False,False,False,-3628.920654296875,14401.0380859375,NA,1.0,0.0,0.0,0.0
1112930.153,-44.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1115936.152,-44.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1118942.318,-44.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1120894.2580000001,-43.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1122846.257,-44.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1124798.233,-44.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1126750.267,-45.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1128702.3730000001,-44.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1131708.492,-48.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1134714.507,-46.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0390625,NA,1.0,0.0,0.0,0.0
1137720.327,-44.0,9.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1140726.314,-44.0,11.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1143733.444,-45.0,9.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1146739.389,-43.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1149745.56,-44.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1152751.619,-44.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1154703.553,-43.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1156655.613,-44.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1158607.6700000002,-43.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1160559.5860000001,-43.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1162511.831,-43.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1164463.897,-44.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1166415.8190000001,-44.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1168367.7829999998,-45.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1170320.999,-45.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1172272.974,-45.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
1174225.022,-46.0,10.0,0,False,False,False,False,False,-3628.9208984375,14401.0380859375,NA,1.0,0.0,0.0,0.0
