#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,16410,3,KR4MFM,-0.3,3,   boost,14.58,91573,845.38,-57.44,0.1,52.7,4.17,4.2,4.11,19.25,-0.17,-1.17,-13.17,1.42,-7.87,0.7,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.29,3,   boost,12.57,91545,847.91,-54.91,0.18,52.7,4.17,4.2,4.11,24.66,-0.78,-0.73,-13.9,0.26,-6.53,0.7,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.28,3,   boost,16.6,91545,847.91,-54.91,0.3,52.7,4.17,4.2,4.11,25.02,-0.88,-0.17,-14.14,-0.29,-3.72,0.7,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.27,3,   boost,15.59,91526,849.63,-53.2,0.46,52.7,4.17,4.2,4.11,31.48,0.05,0.4,-14.02,0.13,-1.58,0.7,-0.08,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.26,3,   boost,18.61,91526,849.63,-53.2,0.65,52.7,4.17,4.2,4.11,31.71,1.15,1.11,-13.96,-0.05,-1.52,0.7,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.25,3,   boost,20.62,91508,851.25,-51.57,0.85,52.7,4.17,4.2,4.11,36.22,1.71,1.92,-13.96,0.01,-4.51,0.7,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.24,3,   boost,23.64,91508,851.25,-51.57,1.08,52.7,4.17,4.2,4.11,37.71,1.19,1.69,-13.35,-0.48,-6.16,0.71,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.23,3,   boost,29.17,91501,851.89,-50.94,1.33,52.7,4.17,4.2,4.11,33.9,0.24,1.69,-13.41,0.13,-6.34,0.71,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.22,3,   boost,26.65,91501,851.89,-50.94,1.61,52.7,4.17,4.2,4.11,34.92,-0.56,1.8,-12.62,-0.23,-5.31,0.71,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.21,3,   boost,31.18,91478,853.97,-48.86,1.91,52.7,4.17,4.2,4.11,27.17,-0.68,1.51,-12.13,0.87,-3.05,0.71,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.2,3,   boost,38.72,91478,853.97,-48.86,2.23,52.7,4.17,4.2,4.11,22.9,-0.06,0.05,-11.21,3.25,-6.47,0.7,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.19,3,   boost,36.21,91471,854.6,-48.22,2.56,52.7,4.17,4.2,4.11,14.49,0.4,-1.06,-11.76,2.58,-5.25,0.7,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.18,3,   boost,29.67,91471,854.6,-48.22,2.89,52.7,4.17,4.2,4.11,12.52,0.58,-1.42,-9.2,5.99,-9.21,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.17,3,   boost,29.67,91439,857.49,-45.33,3.2,52.7,4.17,4.2,4.11,14.55,0.08,-1.88,-13.29,0.32,-7.02,0.71,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.16,3,   boost,33.19,91439,857.49,-45.33,3.5,52.7,4.17,4.2,4.11,15.85,-0.55,-1.73,-13.23,-0.84,-7.08,0.71,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.15,3,   boost,29.17,91422,859.03,-43.79,3.78,52.7,4.17,4.2,4.11,15.79,-0.92,-1.63,-12.62,-0.17,-5.43,0.71,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.14,3,   boost,23.64,91422,859.03,-43.79,4.02,52.7,4.17,4.2,4.11,22.57,-0.58,-1.31,-11.76,-0.54,-4.33,0.7,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.13,3,   boost,12.57,91400,861.02,-41.8,4.23,52.7,4.17,4.2,4.11,23.5,0.13,-0.34,-11.15,0.93,-3.9,0.7,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.12,3,   boost,16.09,91400,861.02,-41.8,4.42,52.7,4.17,4.2,4.11,32.04,0.98,0.85,-10.36,1.97,-5.31,0.71,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.11,3,   boost,14.08,91389,862.02,-40.81,4.6,52.7,4.17,4.2,4.11,36.22,1.14,1.62,-9.63,4.04,-7.57,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.1,3,   boost,17.1,91389,862.02,-40.81,4.79,52.7,4.17,4.2,4.11,37.46,0.93,2.14,-8.1,4.1,-10.62,0.71,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.09,3,   boost,22.63,91386,862.29,-40.53,5,52.7,4.17,4.2,4.11,35.52,0.18,1.94,-7.06,5.51,-12.14,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.08,3,   boost,26.65,91386,862.29,-40.53,5.24,52.7,4.17,4.2,4.11,29.74,-0.27,1.51,-6.58,5.69,-11.9,0.71,-0.07,0.22,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.07,3,   boost,33.19,91361,864.55,-38.27,5.5,52.7,4.17,4.2,4.11,22.9,-0.31,0.54,-6.82,6.18,-11.35,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.06,3,   boost,29.17,91361,864.55,-38.27,5.76,52.7,4.17,4.2,4.11,16.97,0.01,-0.47,-7.12,5.93,-10.8,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423909,-103.522765,895,2026,6,20,23,46,36,0,18,130,-89,0.9,0.5,0.8,42,41,38,0,0,0,0,13,0,40,0,37,0,0,0,0,0,0,0,0,0,0,40,0,39,40,0,29,0,0,27,26
6,16410,3,KR4MFM,-0.05,3,   boost,27.16,91340,866.45,-36.37,6.02,52.7,4.17,4.2,4.11,15.35,0.22,-1.42,-7.12,5.57,-10.62,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,-0.04,3,   boost,22.13,91340,866.45,-36.37,6.26,52.7,4.17,4.2,4.11,16.6,0.29,-1.54,-7.61,4.04,-10.8,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,-0.03,3,   boost,18.1,91319,868.36,-34.47,6.49,52.7,4.17,4.2,4.11,19.67,-0.04,-1.66,-7.92,1.78,-10.8,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,-0.02,3,   boost,17.6,91319,868.36,-34.47,6.69,52.7,4.17,4.2,4.11,27.19,-0.29,-0.8,-8.22,0.62,-8.85,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,-0.01,3,   boost,19.11,91317,868.54,-34.29,6.88,52.7,4.17,4.2,4.11,31.88,-0.27,0.56,-8.53,0.81,-6.89,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.27,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.23,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.2,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.19,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.18,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.16,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.12,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.09,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.06,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,1.04,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.98,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.93,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.84,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.81,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.8,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.8,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.8,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.78,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.76,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.73,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.71,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.7,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.72,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
6,16410,3,KR4MFM,0,3,   boost,18.61,91317,868.54,-34.29,7.06,52.7,4.17,4.2,4.11,33.28,0.19,1.52,-8.1,0.75,-6.16,0.71,-0.07,0.21,0.75,4.2,0,0,0,0,1,1,15,31.0423925,-103.5227672,913,2026,6,20,23,46,37,0,0,0,0,0.9,0.4,0.7,42,41,36,0,0,0,0,12,0,38,0,38,0,0,0,0,0,0,0,0,0,0,37,0,38,40,0,29,0,0,33,37
